wallet_address,wallet_label,token_mint,action,amount_tokens,amount_sol,estimated_usd,block_time,detected_at,detection_latency_seconds,tx_signature,slot
9Vxg8Lk5ij32no7LnJodPWZEnXoKqLxXiQKYagknS6Wb,test_observed_TROLLFACE_holder,7z67q7ZAzPL3MhrqPMstbsB5mQrhaL873ywK44McaRRv,buy,44289.76055705547,0.001829784,0.19318859472,2026-09-18T06:30:42+00:00,2026-09-18T06:31:19.249467+00:00,37.249467,2Qrz2fmR2Fqscqj8SL7ck5qLRYVVWT4wKgUMjVvKto413xj4AKSxeg3CtDjddMWfwLCmkkEHpRNgccRrxF12eG1Q,448002935
9Vxg8Lk5ij32no7LnJodPWZEnXoKqLxXiQKYagknS6Wb,test_observed_TROLLFACE_holder,7z67q7ZAzPL3MhrqPMstbsB5mQrhaL873ywK44McaRRv,sell,34295323.117498994,1.474074073,155.63274062733998,2026-09-18T06:31:05+00:00,2026-09-18T06:31:19.249467+00:00,14.249467,35ZBUs5cPX4nGC1tjtrSsZAHCEcWNfFFMJdgg7CB71iNEq9ohpJTu8bjn4sFCyq4Yh6PMerBfPKWXZ3tcTKXxLak,448003022
9Vxg8Lk5ij32no7LnJodPWZEnXoKqLxXiQKYagknS6Wb,test_observed_TROLLFACE_holder,7z67q7ZAzPL3MhrqPMstbsB5mQrhaL873ywK44McaRRv,sell,6574363.778290033,0.296296296,31.28296293168,2026-09-18T06:31:05+00:00,2026-09-18T06:31:19.249467+00:00,14.249467,GhcttzpJLXfpK3ngxpKj8cVnCNF17wAwBDAqKe3HEPDwRmgdFUo73JhvP345EgXFjej2rN3NitMXWQ5qffpC4y5,448003022
9Vxg8Lk5ij32no7LnJodPWZEnXoKqLxXiQKYagknS6Wb,test_observed_TROLLFACE_holder,7z67q7ZAzPL3MhrqPMstbsB5mQrhaL873ywK44McaRRv,sell,7980235.033139944,0.36593426,38.6353391708,2026-09-18T06:31:05+00:00,2026-09-18T06:31:19.249467+00:00,14.249467,2wmGevmnKdwNS8q6imaTYAade3poBZqFP2Eu9SC1sEk3FRiCRVSR2YB4pKddkEZaBw6ho8Rd4f98AuG9F3vFAhaE,448003022
9Vxg8Lk5ij32no7LnJodPWZEnXoKqLxXiQKYagknS6Wb,test_observed_TROLLFACE_holder,7z67q7ZAzPL3MhrqPMstbsB5mQrhaL873ywK44McaRRv,sell,15631512.743058085,0.737468247,77.86189751826,2026-09-18T06:31:05+00:00,2026-09-18T06:31:19.249467+00:00,14.249467,4qMGtjtGxLNXeXvDa1XA6GNL6gGWwvSrNsNBDCxsjRxp97XbH3R8S5obmzoBJsGnTJuN9xE3obHxqwnE1D8G8v67,448003022
9Vxg8Lk5ij32no7LnJodPWZEnXoKqLxXiQKYagknS6Wb,test_observed_TROLLFACE_holder,7z67q7ZAzPL3MhrqPMstbsB5mQrhaL873ywK44McaRRv,sell,41082.04350793362,0.001975308,0.20855301863999998,2026-09-18T06:31:05+00:00,2026-09-18T06:31:19.249467+00:00,14.249467,5Fi9fDdNkFCTzd7TwMQKVyeLDoXbdq4n7Jjkvf4xYpEqXBQcJBra9teurKgDmSAAr5zCFgQ1EVyHvwh8VJBtpZx6,448003023
9Vxg8Lk5ij32no7LnJodPWZEnXoKqLxXiQKYagknS6Wb,test_observed_TROLLFACE_holder,7z67q7ZAzPL3MhrqPMstbsB5mQrhaL873ywK44McaRRv,buy,7980235.033139944,0.380018478,40.12235090724,2026-09-18T06:31:05+00:00,2026-09-18T06:31:19.249467+00:00,14.249467,2WDQtbzU1BBYPW8fhwzzuKfVcezv3RQoQxAGMA7uzbP57v91yHSnKy3A7DdQgeC2oreYfnxRso4ggkuraKKqL2ap,448003023
9Vxg8Lk5ij32no7LnJodPWZEnXoKqLxXiQKYagknS6Wb,test_observed_TROLLFACE_holder,7z67q7ZAzPL3MhrqPMstbsB5mQrhaL873ywK44McaRRv,buy,1130228.1735670567,0.05322873,5.6198893134,2026-09-18T06:31:12+00:00,2026-09-18T06:31:19.249467+00:00,7.249467,4RnhjtNX4Txi5KT4WLggzntUX1LepopQHFmKQBVrbVL2HF2yTRMVnc1vQyvZkkG8u9h2T1HqoyotuCGSG4RZh6Sf,448003048
9Vxg8Lk5ij32no7LnJodPWZEnXoKqLxXiQKYagknS6Wb,test_observed_TROLLFACE_holder,7z67q7ZAzPL3MhrqPMstbsB5mQrhaL873ywK44McaRRv,buy,6574363.778290033,0.306762612,32.38799657496,2026-09-18T06:31:12+00:00,2026-09-18T06:31:19.249467+00:00,7.249467,2NdSeBgey6p6z6amC8Cb13CdwwHJ7ckZ3CAv8s7HJNLcoBGWJPS87Smzn9ej6JaHt45Zbk2GUKRBruRvmAxBvrCd,448003048
